workload summary | sessions=200 steps=1000 max_prompt_len=89436 max_prefix_len=84631 max_input_len=66571 max_output_len=13223 total_output_len=706010 max_arrival_time_ms=0.000 total_tool_wait_after_ms=12644186.000
sessions 104/200 | steps 593/1000 completed=592 submitted=660 active=67 failed=1 | elapsed=8245.0s
sessions 104/200 | steps 593/1000 completed=592 submitted=660 active=67 failed=1 | elapsed=8245.5s
sessions 104/200 | steps 593/1000 completed=592 submitted=660 active=67 failed=1 | elapsed=8246.0s
sessions 104/200 | steps 593/1000 completed=592 submitted=660 active=67 failed=1 | elapsed=8246.5s
sessions 104/200 | steps 593/1000 completed=592 submitted=660 active=67 failed=1 | elapsed=8247.0s
sessions 104/200 | steps 593/1000 completed=592 submitted=660 active=67 failed=1 | elapsed=8247.5s
sessions 104/200 | steps 593/1000 completed=592 submitted=660 active=67 failed=1 | elapsed=8248.0s
prefix hit rate | request_id=claude:e6d6e15b-f6c3-33b0-3033-70ae27664797_round_000004 planned=0.9857 actual=0.0000 delta=-0.9857 server_cached_prompt_tokens=0 server_prompt_tokens=44933
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8248.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8249.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8249.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8250.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8250.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8251.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8251.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8252.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8252.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8253.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8253.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8254.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8254.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8255.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8255.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8256.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8256.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8257.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8257.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8258.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8258.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8259.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8259.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8260.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8260.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8261.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8261.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8262.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8262.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8263.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8263.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8264.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8264.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8265.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8265.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8266.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8266.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8267.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8267.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8268.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8268.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8269.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8269.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8270.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8270.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8271.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8271.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8272.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8272.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8273.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8273.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8274.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8274.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8275.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8275.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8276.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8276.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8277.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8277.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8278.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8278.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8279.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8279.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8280.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8280.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8281.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8281.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8282.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8282.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8283.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8283.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8284.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8284.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8285.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8285.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8286.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8286.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8287.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8287.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8288.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8288.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8289.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8289.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8290.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8290.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8291.1s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8291.6s
sessions 105/200 | steps 594/1000 completed=593 submitted=661 active=67 failed=1 | elapsed=8292.1s
prefix hit rate | request_id=claude:1a34e8ad-8e6d-d726-e07b-1366935a91a8_round_000004 planned=0.9516 actual=0.0000 delta=-0.9516 server_cached_prompt_tokens=0 server_prompt_tokens=27516
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8292.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8293.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8293.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8294.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8294.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8295.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8295.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8296.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8296.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8297.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8297.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8298.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8298.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8299.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8299.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8300.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8300.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8301.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8301.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8302.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8302.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8303.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8303.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8304.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8304.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8305.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8305.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8306.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8306.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8307.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8307.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8308.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8308.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8309.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8309.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8310.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8310.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8311.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8311.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8312.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8312.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8313.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8313.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8314.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8314.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8315.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8315.7s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8316.2s
sessions 106/200 | steps 595/1000 completed=594 submitted=662 active=67 failed=1 | elapsed=8316.7s
prefix hit rate | request_id=claude:c643d41b-c7c9-9bbf-1fcc-6a7a109c8d90_round_000004 planned=0.9799 actual=0.0000 delta=-0.9799 server_cached_prompt_tokens=0 server_prompt_tokens=63372
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8317.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8317.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8318.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8318.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8319.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8319.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8320.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8320.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8321.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8321.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8322.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8322.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8323.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8323.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8324.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8324.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8325.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8325.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8326.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8326.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8327.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8327.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8328.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8328.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8329.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8329.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8330.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8330.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8331.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8331.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8332.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8332.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8333.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8333.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8334.2s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8334.7s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8335.3s
sessions 107/200 | steps 596/1000 completed=595 submitted=663 active=67 failed=1 | elapsed=8335.8s
prefix hit rate | request_id=codex:96f54f27-f8b2-f504-f921-768e29bc6f27_round_000004 planned=0.9724 actual=0.0000 delta=-0.9724 server_cached_prompt_tokens=0 server_prompt_tokens=13558
sessions 108/200 | steps 597/1000 completed=596 submitted=664 active=67 failed=1 | elapsed=8336.3s
sessions 108/200 | steps 597/1000 completed=596 submitted=664 active=67 failed=1 | elapsed=8336.8s
sessions 108/200 | steps 597/1000 completed=596 submitted=664 active=67 failed=1 | elapsed=8337.3s
sessions 108/200 | steps 597/1000 completed=596 submitted=664 active=67 failed=1 | elapsed=8337.8s
sessions 108/200 | steps 597/1000 completed=596 submitted=664 active=67 failed=1 | elapsed=8338.3s
sessions 108/200 | steps 597/1000 completed=596 submitted=664 active=67 failed=1 | elapsed=8338.8s
sessions 108/200 | steps 597/1000 completed=596 submitted=664 active=67 failed=1 | elapsed=8339.3s
prefix hit rate | request_id=claude:def37633-91b2-cb7d-6981-f76975aa437e_round_000002 planned=0.9468 actual=0.0000 delta=-0.9468 server_cached_prompt_tokens=1 server_prompt_tokens=21512
sessions 108/200 | steps 598/1000 completed=597 submitted=664 active=66 failed=1 | elapsed=8339.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8340.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8340.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8341.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8341.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8342.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8342.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8343.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8343.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8344.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8344.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8345.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8345.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8346.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8346.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8347.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8347.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8348.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8348.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8349.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8349.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8350.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8350.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8351.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8351.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8352.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8352.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8353.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8353.8s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8354.3s
sessions 108/200 | steps 598/1000 completed=597 submitted=665 active=67 failed=1 | elapsed=8354.8s
prefix hit rate | request_id=claude:12d1f040-d9d4-556a-0df5-aa4e08f0aac2_round_000004 planned=0.9868 actual=0.0000 delta=-0.9868 server_cached_prompt_tokens=0 server_prompt_tokens=34164
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8355.3s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8355.8s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8356.3s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8356.8s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8357.3s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8357.8s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8358.3s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8358.8s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8359.3s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8359.8s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8360.3s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8360.8s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8361.3s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8361.8s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8362.3s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8362.8s
sessions 109/200 | steps 599/1000 completed=598 submitted=666 active=67 failed=1 | elapsed=8363.3s
prefix hit rate | request_id=claude:770abd2d-4e29-70f4-32df-521e2f2a52d7_round_000000 planned=0.8242 actual=0.0000 delta=-0.8242 server_cached_prompt_tokens=0 server_prompt_tokens=15845
sessions 109/200 | steps 600/1000 completed=599 submitted=667 active=67 failed=1 | elapsed=8363.8s
sessions 109/200 | steps 600/1000 completed=599 submitted=667 active=67 failed=1 | elapsed=8364.3s
sessions 109/200 | steps 600/1000 completed=599 submitted=667 active=67 failed=1 | elapsed=8364.8s
sessions 109/200 | steps 600/1000 completed=599 submitted=667 active=67 failed=1 | elapsed=8365.3s
sessions 109/200 | steps 600/1000 completed=599 submitted=667 active=67 failed=1 | elapsed=8365.8s
sessions 109/200 | steps 600/1000 completed=599 submitted=667 active=67 failed=1 | elapsed=8366.3s
sessions 109/200 | steps 600/1000 completed=599 submitted=667 active=67 failed=1 | elapsed=8366.8s
sessions 109/200 | steps 600/1000 completed=599 submitted=667 active=67 failed=1 | elapsed=8367.3s
sessions 109/200 | steps 600/1000 completed=599 submitted=667 active=67 failed=1 | elapsed=8367.8s
sessions 109/200 | steps 600/1000 completed=599 submitted=667 active=67 failed=1 | elapsed=8368.3s
sessions 109/200 | steps 600/1000 completed=599 submitted=667 active=67 failed=1 | elapsed=8368.8s
sessions 109/200 | steps 600/1000 completed=599 submitted=667 active=67 failed=1 | elapsed=8369.3s
sessions 109/200 | steps 600/1000 completed=599 submitted=667 active=67 failed=1 | elapsed=8369.8s
prefix hit rate | request_id=claude:a33d7691-21d5-25c1-25ff-3bcbb8ee53d7_round_000004 planned=0.8899 actual=0.0000 delta=-0.8899 server_cached_prompt_tokens=0 server_prompt_tokens=23787
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8370.3s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8370.8s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8371.3s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8371.8s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8372.3s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8372.8s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8373.3s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8373.8s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8374.3s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8374.8s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8375.3s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8375.8s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8376.3s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8376.8s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8377.4s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8377.9s
sessions 110/200 | steps 601/1000 completed=600 submitted=668 active=67 failed=1 | elapsed=8378.4s
