workload summary | sessions=200 steps=1000 max_prompt_len=89436 max_prefix_len=84631 max_input_len=66571 max_output_len=13223 total_output_len=706010 max_arrival_time_ms=0.000 total_tool_wait_after_ms=12644186.000
sessions 5/200 | steps 389/1000 completed=384 submitted=582 active=193 failed=5 | elapsed=3209.8s
sessions 5/200 | steps 389/1000 completed=384 submitted=582 active=193 failed=5 | elapsed=3210.3s
prefix hit rate | request_id=codex:1236cd0e-937c-67a8-d71a-019b037841e0_round_000001 planned=0.9788 actual=0.0000 delta=-0.9788 server_cached_prompt_tokens=0 server_prompt_tokens=19224
sessions 5/200 | steps 390/1000 completed=385 submitted=583 active=193 failed=5 | elapsed=3210.8s
sessions 5/200 | steps 390/1000 completed=385 submitted=583 active=193 failed=5 | elapsed=3211.4s
sessions 5/200 | steps 390/1000 completed=385 submitted=583 active=193 failed=5 | elapsed=3211.9s
sessions 5/200 | steps 390/1000 completed=385 submitted=583 active=193 failed=5 | elapsed=3212.4s
sessions 5/200 | steps 390/1000 completed=385 submitted=583 active=193 failed=5 | elapsed=3212.9s
sessions 5/200 | steps 390/1000 completed=385 submitted=583 active=193 failed=5 | elapsed=3213.4s
sessions 5/200 | steps 390/1000 completed=385 submitted=583 active=193 failed=5 | elapsed=3213.9s
sessions 5/200 | steps 390/1000 completed=385 submitted=583 active=193 failed=5 | elapsed=3214.4s
sessions 5/200 | steps 390/1000 completed=385 submitted=583 active=193 failed=5 | elapsed=3214.9s
prefix hit rate | request_id=codex:9edb8257-b730-ef47-32c2-5168df395d6b_round_000001 planned=0.1584 actual=0.0000 delta=-0.1584 server_cached_prompt_tokens=0 server_prompt_tokens=21824
sessions 5/200 | steps 391/1000 completed=386 submitted=583 active=192 failed=5 | elapsed=3215.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=584 active=193 failed=5 | elapsed=3215.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=584 active=193 failed=5 | elapsed=3216.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=584 active=193 failed=5 | elapsed=3216.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=584 active=193 failed=5 | elapsed=3217.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=584 active=193 failed=5 | elapsed=3217.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=584 active=193 failed=5 | elapsed=3218.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3218.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3219.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3219.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3220.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3220.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3221.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3221.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3222.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3222.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3223.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3223.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3224.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3224.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3225.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3225.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3226.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3226.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3227.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3227.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3228.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3228.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3229.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3229.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3230.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3230.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3231.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3231.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3232.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3232.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3233.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3233.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3234.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3234.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3235.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3235.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3236.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3236.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3237.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3237.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3238.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3238.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3239.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3239.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3240.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3240.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3241.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3241.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3242.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3242.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3243.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3243.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3244.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3244.9s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3245.4s
sessions 5/200 | steps 391/1000 completed=386 submitted=585 active=194 failed=5 | elapsed=3245.9s
sessions 5/200 | steps 392/1000 completed=387 submitted=586 active=194 failed=5 | elapsed=3246.4s
prefix hit rate | request_id=claude:4760bdfe-8ece-e305-f765-f9ca58dd2fe3_round_000002 planned=0.7704 actual=0.0000 delta=-0.7704 server_cached_prompt_tokens=0 server_prompt_tokens=73390
sessions 5/200 | steps 392/1000 completed=387 submitted=586 active=194 failed=5 | elapsed=3246.9s
sessions 5/200 | steps 392/1000 completed=387 submitted=586 active=194 failed=5 | elapsed=3247.4s
sessions 5/200 | steps 392/1000 completed=387 submitted=586 active=194 failed=5 | elapsed=3247.9s
sessions 5/200 | steps 392/1000 completed=387 submitted=586 active=194 failed=5 | elapsed=3248.4s
sessions 5/200 | steps 392/1000 completed=387 submitted=586 active=194 failed=5 | elapsed=3248.9s
sessions 5/200 | steps 392/1000 completed=387 submitted=586 active=194 failed=5 | elapsed=3249.4s
sessions 5/200 | steps 392/1000 completed=387 submitted=586 active=194 failed=5 | elapsed=3249.9s
sessions 5/200 | steps 392/1000 completed=387 submitted=586 active=194 failed=5 | elapsed=3250.4s
sessions 5/200 | steps 392/1000 completed=387 submitted=586 active=194 failed=5 | elapsed=3250.9s
sessions 5/200 | steps 392/1000 completed=387 submitted=586 active=194 failed=5 | elapsed=3251.4s
sessions 5/200 | steps 392/1000 completed=387 submitted=586 active=194 failed=5 | elapsed=3251.9s
sessions 5/200 | steps 392/1000 completed=387 submitted=586 active=194 failed=5 | elapsed=3252.4s
sessions 5/200 | steps 392/1000 completed=387 submitted=586 active=194 failed=5 | elapsed=3252.9s
prefix hit rate | request_id=claude:8ded2b95-67fe-b76c-0ee0-31c5e2a05680_round_000002 planned=0.9850 actual=0.0000 delta=-0.9850 server_cached_prompt_tokens=0 server_prompt_tokens=25209
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3253.4s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3253.9s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3254.4s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3254.9s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3255.4s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3255.9s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3256.4s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3257.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3257.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3258.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3258.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3259.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3259.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3260.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3260.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3261.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3261.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3262.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3262.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3263.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3263.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3264.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3264.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3265.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3265.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3266.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3266.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3267.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3267.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3268.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3268.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3269.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3269.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3270.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3270.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3271.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3271.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3272.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3272.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3273.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3273.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3274.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3274.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3275.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3275.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3276.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3276.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3277.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3277.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3278.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3278.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3279.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3279.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3280.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3280.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3281.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3281.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3282.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3282.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3283.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3283.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3284.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3284.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3285.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3285.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3286.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3286.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3287.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3287.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3288.0s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3288.5s
sessions 5/200 | steps 393/1000 completed=388 submitted=587 active=194 failed=5 | elapsed=3289.0s
prefix hit rate | request_id=claude:f452d506-458f-9399-5e53-3a137e9d9884_round_000001 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=66571
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3289.5s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3290.0s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3290.5s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3291.0s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3291.5s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3292.0s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3292.5s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3293.0s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3293.5s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3294.0s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3294.5s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3295.0s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3295.5s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3296.0s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3296.5s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3297.0s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3297.5s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3298.0s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3298.5s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3299.0s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3299.5s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3300.0s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3300.5s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3301.0s
sessions 5/200 | steps 394/1000 completed=389 submitted=588 active=194 failed=5 | elapsed=3301.5s
prefix hit rate | request_id=claude:03a507f2-0448-911c-45b1-bf9ffb711f09_round_000002 planned=0.8963 actual=0.0000 delta=-0.8963 server_cached_prompt_tokens=0 server_prompt_tokens=16531
prefix hit rate | request_id=claude:1239c2da-a410-5d33-aa09-aa78a30c25b8_round_000002 planned=0.6605 actual=0.0000 delta=-0.6605 server_cached_prompt_tokens=0 server_prompt_tokens=29170
prefix hit rate | request_id=claude:23456ba9-b2f4-685c-7d5d-c508e7f03b5e_round_000002 planned=0.8839 actual=0.0000 delta=-0.8839 server_cached_prompt_tokens=0 server_prompt_tokens=19212
sessions 5/200 | steps 397/1000 completed=392 submitted=590 active=193 failed=5 | elapsed=3302.0s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3302.5s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3303.0s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3303.5s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3304.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3304.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3305.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3305.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3306.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3306.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3307.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3307.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3308.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3308.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3309.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3309.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3310.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3310.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3311.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3311.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3312.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3312.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3313.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3313.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3314.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3314.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3315.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3315.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3316.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3316.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3317.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3317.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3318.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3318.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3319.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3319.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3320.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3320.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3321.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3321.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3322.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3322.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3323.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3323.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3324.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3324.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3325.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3325.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3326.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3326.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3327.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3327.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3328.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3328.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3329.1s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3329.6s
sessions 5/200 | steps 397/1000 completed=392 submitted=591 active=194 failed=5 | elapsed=3330.1s
prefix hit rate | request_id=claude:b9dc5d59-8d45-aaac-7fbe-cc8a7fcb1b4b_round_000001 planned=0.1967 actual=0.0000 delta=-0.1967 server_cached_prompt_tokens=0 server_prompt_tokens=62348
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3330.6s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3331.1s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3331.6s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3332.1s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3332.6s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3333.1s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3333.6s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3334.1s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3334.6s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3335.1s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3335.6s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3336.1s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3336.6s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3337.1s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3337.6s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3338.1s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3338.6s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3339.1s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3339.6s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3340.1s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3340.6s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3341.1s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3341.6s
sessions 5/200 | steps 398/1000 completed=393 submitted=592 active=194 failed=5 | elapsed=3342.1s
