workload summary | sessions=200 steps=1000 max_prompt_len=89436 max_prefix_len=84631 max_input_len=66571 max_output_len=13223 total_output_len=706010 max_arrival_time_ms=0.000 total_tool_wait_after_ms=12644186.000
sessions 46/200 | steps 252/1000 completed=252 submitted=264 active=12 failed=0 | elapsed=3600.7s
sessions 46/200 | steps 252/1000 completed=252 submitted=264 active=12 failed=0 | elapsed=3601.2s
sessions 46/200 | steps 252/1000 completed=252 submitted=264 active=12 failed=0 | elapsed=3601.7s
prefix hit rate | request_id=codex:051dd1af-1326-229a-2210-5ca9180bad52_round_000003 planned=0.8949 actual=0.0000 delta=-0.8949 server_cached_prompt_tokens=0 server_prompt_tokens=24458
sessions 46/200 | steps 253/1000 completed=253 submitted=264 active=11 failed=0 | elapsed=3602.2s
sessions 46/200 | steps 253/1000 completed=253 submitted=265 active=12 failed=0 | elapsed=3602.7s
sessions 46/200 | steps 253/1000 completed=253 submitted=265 active=12 failed=0 | elapsed=3603.2s
sessions 46/200 | steps 253/1000 completed=253 submitted=265 active=12 failed=0 | elapsed=3603.7s
sessions 46/200 | steps 253/1000 completed=253 submitted=265 active=12 failed=0 | elapsed=3604.2s
sessions 46/200 | steps 253/1000 completed=253 submitted=265 active=12 failed=0 | elapsed=3604.7s
prefix hit rate | request_id=claude:a90c2c2d-78e0-9dd9-b358-db5f76aa316f_round_000003 planned=0.9274 actual=0.0000 delta=-0.9274 server_cached_prompt_tokens=0 server_prompt_tokens=33753
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3605.2s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3605.7s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3606.2s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3606.7s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3607.2s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3607.7s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3608.2s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3608.7s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3609.2s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3609.7s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3610.2s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3610.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3611.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3611.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3612.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3612.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3613.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3613.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3614.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3614.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3615.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3615.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3616.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3616.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3617.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3617.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3618.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3618.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3619.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3619.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3620.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3620.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3621.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3621.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3622.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3622.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3623.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3623.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3624.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3624.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3625.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3625.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3626.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3626.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3627.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3627.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3628.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3628.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3629.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3629.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3630.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3630.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3631.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3631.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3632.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3632.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3633.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3633.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3634.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3634.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3635.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3635.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3636.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3636.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3637.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3637.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3638.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3638.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3639.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3639.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3640.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3640.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3641.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3641.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3642.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3642.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3643.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3643.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3644.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3644.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3645.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3645.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3646.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3646.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3647.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3647.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3648.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3648.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3649.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3649.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3650.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3650.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3651.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3651.8s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3652.3s
sessions 46/200 | steps 254/1000 completed=254 submitted=265 active=11 failed=0 | elapsed=3652.8s
prefix hit rate | request_id=claude:6cc4edcd-160d-036b-9ea0-44eeba039272_round_000001 planned=0.8768 actual=0.0000 delta=-0.8768 server_cached_prompt_tokens=0 server_prompt_tokens=12887
sessions 46/200 | steps 255/1000 completed=255 submitted=266 active=11 failed=0 | elapsed=3653.3s
sessions 46/200 | steps 255/1000 completed=255 submitted=266 active=11 failed=0 | elapsed=3653.9s
sessions 46/200 | steps 255/1000 completed=255 submitted=266 active=11 failed=0 | elapsed=3654.4s
sessions 46/200 | steps 255/1000 completed=255 submitted=266 active=11 failed=0 | elapsed=3654.9s
prefix hit rate | request_id=claude:60ad2a24-dec7-43f0-7b83-1bb1eb5e0da2_round_000001 planned=0.4747 actual=0.0000 delta=-0.4747 server_cached_prompt_tokens=0 server_prompt_tokens=22704
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3655.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3655.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3656.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3656.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3657.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3657.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3658.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3658.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3659.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3659.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3660.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3660.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3661.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3661.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3662.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=266 active=10 failed=0 | elapsed=3662.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3663.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3663.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3664.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3664.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3665.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3665.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3666.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3666.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3667.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3667.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3668.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3668.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3669.4s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3669.9s
sessions 46/200 | steps 256/1000 completed=256 submitted=267 active=11 failed=0 | elapsed=3670.4s
prefix hit rate | request_id=claude:ca6605c0-83d8-2063-06b5-29133c3f61a0_round_000001 planned=0.4899 actual=0.0000 delta=-0.4899 server_cached_prompt_tokens=0 server_prompt_tokens=26622
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3670.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3671.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3671.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3672.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3672.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3673.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3673.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3674.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3674.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3675.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3675.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3676.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3676.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3677.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3677.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3678.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3678.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3679.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3679.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3680.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3680.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3681.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3681.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3682.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3682.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3683.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3683.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3684.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3684.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3685.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3685.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3686.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3686.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3687.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3687.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3688.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3688.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3689.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3689.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3690.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3690.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3691.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3691.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3692.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3692.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3693.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3693.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3694.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3694.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3695.4s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3695.9s
sessions 46/200 | steps 257/1000 completed=257 submitted=268 active=11 failed=0 | elapsed=3696.4s
prefix hit rate | request_id=claude:0ad27a67-5489-0c83-6fd7-ae95e098b220_round_000001 planned=0.4962 actual=0.0000 delta=-0.4962 server_cached_prompt_tokens=0 server_prompt_tokens=10514
sessions 46/200 | steps 258/1000 completed=258 submitted=269 active=11 failed=0 | elapsed=3696.9s
sessions 46/200 | steps 258/1000 completed=258 submitted=269 active=11 failed=0 | elapsed=3697.5s
sessions 46/200 | steps 258/1000 completed=258 submitted=269 active=11 failed=0 | elapsed=3698.0s
sessions 46/200 | steps 258/1000 completed=258 submitted=269 active=11 failed=0 | elapsed=3698.5s
sessions 46/200 | steps 258/1000 completed=258 submitted=269 active=11 failed=0 | elapsed=3699.0s
sessions 46/200 | steps 258/1000 completed=258 submitted=269 active=11 failed=0 | elapsed=3699.5s
sessions 46/200 | steps 258/1000 completed=258 submitted=269 active=11 failed=0 | elapsed=3700.0s
prefix hit rate | request_id=codex:c8667e3b-1855-9f0c-e314-649ffed8f29d_round_000001 planned=0.5973 actual=0.0000 delta=-0.5973 server_cached_prompt_tokens=0 server_prompt_tokens=24646
sessions 46/200 | steps 259/1000 completed=259 submitted=269 active=10 failed=0 | elapsed=3700.5s
sessions 46/200 | steps 259/1000 completed=259 submitted=270 active=11 failed=0 | elapsed=3701.0s
sessions 46/200 | steps 259/1000 completed=259 submitted=270 active=11 failed=0 | elapsed=3701.5s
sessions 46/200 | steps 259/1000 completed=259 submitted=270 active=11 failed=0 | elapsed=3702.0s
sessions 46/200 | steps 259/1000 completed=259 submitted=270 active=11 failed=0 | elapsed=3702.5s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3703.0s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3703.5s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3704.0s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3704.5s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3705.0s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3705.5s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3706.0s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3706.5s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3707.0s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3707.5s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3708.0s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3708.5s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3709.0s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3709.5s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3710.0s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3710.5s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3711.0s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3711.5s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3712.0s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3712.5s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3713.0s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3713.5s
sessions 46/200 | steps 259/1000 completed=259 submitted=271 active=12 failed=0 | elapsed=3714.0s
prefix hit rate | request_id=claude:636a51ff-7e8c-9f68-0266-34b280bc1f60_round_000001 planned=0.4681 actual=0.0000 delta=-0.4681 server_cached_prompt_tokens=0 server_prompt_tokens=33423
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3714.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3715.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3715.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3716.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3716.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3717.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3717.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3718.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3718.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3719.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3719.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3720.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3720.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3721.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3721.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3722.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3722.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3723.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3723.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3724.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3724.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3725.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3725.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3726.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3726.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3727.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3727.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3728.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3728.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3729.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3729.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3730.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3730.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3731.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3731.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3732.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3732.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3733.0s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3733.5s
sessions 46/200 | steps 260/1000 completed=260 submitted=272 active=12 failed=0 | elapsed=3734.0s
